budget,genres,movie_id,original_language,original_title,popularity,production_countries,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count
550000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",211086,hi,Faith Connections,0.48088,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",11/21/2013,0,115,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,Faith Connections,4.2,3
0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",23069,en,Benji,2.651418,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/17/1974,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Benji,6.1,35
130000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",83,en,Open Water,15.611857,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/6/2004,54667954,79,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Open Water,5.4,315
0,"[{""id"": 35, ""name"": ""Comedy""}]",89857,en,High Road,1.292948,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/6/2012,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,High Road,5.8,22
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",30315,en,Kingdom of the Spiders,2.537032,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/24/1977,17000000,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Kingdom of the Spiders,5.7,30
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",14358,en,Mad Hot Ballroom,0.772668,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/13/2005,0,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Mad Hot Ballroom,7.2,8
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2056,en,The Station Agent,11.578545,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/26/2003,8679814,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Station Agent,7.4,210
0,"[{""id"": 18, ""name"": ""Drama""}]",41144,en,To Save A Life,0.05021,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/5/2009,0,120,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,To Save A Life,6.2,21
0,"[{""id"": 99, ""name"": ""Documentary""}]",35199,en,Wordplay,0.906096,[],6/26/2006,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Wordplay,7.3,10
2053648,"[{""id"": 99, ""name"": ""Documentary""}]",14271,en,Beyond the Mat,2.778633,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/22/1999,500000,102,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Beyond the Mat,7.8,17
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",16653,en,The Singles Ward,0.920591,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/30/2002,0,102,[],Released,The Singles Ward,7.5,4
46000,"[{""id"": 18, ""name"": ""Drama""}]",14757,ps,Osama,1.447734,"[{""iso_3166_1"": ""AF"", ""name"": ""Afghanistan""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",5/20/2003,0,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""ps"", ""name"": ""\u067e\u069a\u062a\u0648""}]",Released,Osama,6.3,32
500000,"[{""id"": 99, ""name"": ""Documentary""}]",84401,en,Sholem Aleichem: Laughing In The Darkness,0.109579,[],2/24/2012,845188,93,[],Released,Sholem Aleichem: Laughing In The Darkness,7,2
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",23655,en,Groove,1.09454,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/8/2000,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Groove,5.6,6
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}]",36825,en,The R.M.,0.082978,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/31/2003,0,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The R.M.,4.8,4
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",33430,en,Twin Falls Idaho,0.619136,[],7/30/1999,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Twin Falls Idaho,7,11
500000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",12281,en,Mean Creek,8.519202,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/15/2004,603943,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Mean Creek,6.9,106
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",125052,en,Hurricane Streets,0.36447,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/21/1997,0,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Hurricane Streets,4.8,4
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",96238,en,Never Again,0.039077,[],7/12/2002,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Never Again,4,3
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",30246,en,Civil Brand,0.665512,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/29/2003,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Civil Brand,5.3,4
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7301,en,Lonesome Jim,3.433625,[],11/16/2005,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Lonesome Jim,6.4,26
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",172533,en,Drinking Buddies,17.378455,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/23/2013,343341,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Drinking Buddies,6,356
500000,"[{""id"": 99, ""name"": ""Documentary""}]",180383,en,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,0.425195,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/4/2012,0,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,17
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",346,ja,七人の侍,39.756748,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",4/26/1954,271841,207,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Seven Samurai,8.2,878
0,"[{""id"": 99, ""name"": ""Documentary""}]",84318,en,Kita svajonių komanda,0.388401,[],9/28/2012,0,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Other Dream Team,6.9,7
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",45145,en,Johnny Suede,1.354816,"[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/18/1991,0,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Johnny Suede,4.7,13
0,"[{""id"": 35, ""name"": ""Comedy""}]",13983,en,Finishing The Game,0.459625,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/21/2007,0,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Finishing The Game,4.9,8
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",45649,en,Rubber,9.108949,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""AO"", ""name"": ""Angola""}]",7/9/2010,98017,85,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Rubber,5.7,251
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",19844,en,Kiss the Bride,1.65426,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/2007,0,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Kiss the Bride,4.2,11
0,"[{""id"": 18, ""name"": ""Drama""}]",21801,en,The Slaughter Rule,1.390909,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/2002,0,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Slaughter Rule,6.2,9
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",43933,en,Monsters,26.406001,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",6/18/2010,4242978,94,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Monsters,6.2,587
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",73511,en,The Californians,0.218736,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/21/2005,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Californians,4,1
0,"[{""id"": 35, ""name"": ""Comedy""}]",43653,en,The Living Wake,0.383442,[],1/1/2007,0,91,[],Released,The Living Wake,5,1
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",139715,en,Detention of the Dead,2.391847,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/27/2012,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Detention of the Dead,4.5,34
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",45380,zh,疯狂的石头,1.68502,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",1/1/2006,0,98,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Crazy Stone,6.9,22
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",30867,en,Scott Walker: 30 Century Man,0.607782,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/31/2006,0,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Scott Walker: 30 Century Man,7,8
500000,"[{""id"": 18, ""name"": ""Drama""}]",81220,en,Everything Put Together,0.046903,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/2/2001,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everything Put Together,5,2
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",253626,en,Good Kill,10.924273,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/9/2015,316472,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Good Kill,5.9,208
0,[],294550,en,The Outrageous Sophie Tucker,0.021419,[],5/2/2014,0,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Outrageous Sophie Tucker,0,0
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",90369,en,Now Is Good,14.142073,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/25/2012,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Now Is Good,7.3,371
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",117942,en,Girls Gone Dead,1.600171,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/28/2012,0,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Girls Gone Dead,3.5,14
0,[],380097,en,America Is Still the Place,0,[],,0,0,[],Released,America Is Still the Place,0,0
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",322194,en,Subconscious,0.397323,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/10/2015,0,110,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Subconscious,3.4,4
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",98568,en,Enter Nowhere,3.637857,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/22/2011,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Enter Nowhere,6.5,49
500,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",119657,en,El Rey de Najayo,0.080105,"[{""iso_3166_1"": ""DO"", ""name"": ""Dominican Republic""}]",3/1/2012,0,101,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,El Rey de Najayo,0,0
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 28, ""name"": ""Action""}]",380733,en,Fight to the Finish,0.251828,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/2/2016,0,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fight to the Finish,5.2,3
0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 27, ""name"": ""Horror""}]",285743,en,Alleluia! The Devil's Carnival,0.674398,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/29/2016,0,0,[],Released,Alleluia! The Devil's Carnival,6,2
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",362765,en,The Sound and the Shadow,0.072359,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/19/2014,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Sound and the Shadow,0,0
0,"[{""id"": 10751, ""name"": ""Family""}]",379532,en,Rodeo Girl,0.087574,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/5/2016,0,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Rodeo Girl,5.5,1
0,"[{""id"": 99, ""name"": ""Documentary""}]",253261,en,Born to Fly: Elizabeth Streb vs. Gravity,0.069244,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",3/8/2014,0,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Born to Fly: Elizabeth Streb vs. Gravity,5,1
500000,[],297100,en,The Little Ponderosa Zoo,0.073079,[],9/11/2014,0,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Little Ponderosa Zoo,2,1
0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",15239,en,The Toxic Avenger,6.672008,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/1/1984,0,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Toxic Avenger,6.3,113
0,"[{""id"": 18, ""name"": ""Drama""}]",94072,en,Straight Out of Brooklyn,0.161517,[],6/13/1991,0,0,[],Released,Straight Out of Brooklyn,4.3,4
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4107,en,Bloody Sunday,7.330691,"[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1/16/2002,773228,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ga"", ""name"": ""Gaeilge""}]",Released,Bloody Sunday,7.2,53
0,[],325579,en,Diamond Ruff,0.165257,[],1/1/2015,0,0,[],Released,Diamond Ruff,2.4,4
450000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",15624,en,Conversations with Other Women,4.442355,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/7/2006,973525,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Conversations with Other Women,6.2,38
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",17287,en,Poultrygeist: Night of the Chicken Dead,3.905877,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/26/2006,0,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Poultrygeist: Night of the Chicken Dead,5.9,41
0,[],198370,en,Mutual Friends,0.136721,[],4/15/2014,0,0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Mutual Friends,0,0
439000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",3062,en,42nd Street,1.933366,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/2/1933,2281000,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,42nd Street,6.1,37
0,[],328307,en,Rise of the Entrepreneur: The Search for a Better Way,0.052942,[],11/20/2014,0,0,[],Released,Rise of the Entrepreneur: The Search for a Better Way,8,1
225000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",15389,en,Metropolitan,1.014966,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/3/1990,0,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Metropolitan,7,38
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",464,sv,Så som i himmelen,4.321249,"[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",9/3/2004,0,132,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",Released,As It Is in Heaven,6.9,42
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]",308467,en,Roadside,0.160234,[],3/1/2013,0,90,[],Released,Roadside,4.2,5
400000,"[{""id"": 35, ""name"": ""Comedy""}]",8193,en,Napoleon Dynamite,23.603514,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/11/2004,46118097,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Napoleon Dynamite,6.7,554
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",188166,en,Blue Ruin,25.349758,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/25/2014,258384,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Blue Ruin,6.9,462
15000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",23827,en,Paranormal Activity,47.456823,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/14/2007,193355800,86,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Paranormal Activity,5.9,1316
0,"[{""id"": 99, ""name"": ""Documentary""}]",1282,en,Dogtown and Z-Boys,3.291609,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/18/2001,0,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Dogtown and Z-Boys,7.2,52
400000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",762,en,Monty Python and the Holy Grail,64.782984,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",3/13/1975,5028948,91,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Monty Python and the Holy Grail,7.8,1708
0,"[{""id"": 18, ""name"": ""Drama""}]",64499,it,Quinceañera,0.034135,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/5/2006,0,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Quinceañera,7,7
0,[],281189,en,Gory Gory Hallelujah,0.033883,[],11/5/2003,0,0,[],Released,Gory Gory Hallelujah,1,1
218,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",1435,en,Tarnation,1.063439,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/19/2003,1162014,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Tarnation,7.5,22
0,"[{""id"": 99, ""name"": ""Documentary""}]",47546,en,I Want Your Money,0.084344,[],7/6/2010,0,92,[],Released,I Want Your Money,3.8,5
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",189711,en,Love in the Time of Monsters,0.133619,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/8/2014,0,0,[],Released,Love in the Time of Monsters,5,2
0,"[{""id"": 27, ""name"": ""Horror""}]",19204,it,...E tu vivrai nel terrore! L'aldilà,8.022122,"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",4/22/1981,0,87,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,The Beyond,6.6,117
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9029,da,What Happens in Vegas,38.100488,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/7/2008,170000000,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""sh"", ""name"": """"}]",Released,What Happens in Vegas,5.8,923
